100	100	100	100	100	100	201.796	89.5272	67.9799	61.1826	55.4709	50.6655	46.6243	43.2331	40.3995	38.0479	36.1162	34.5533	33.3169	32.3726	31.692	31.2522	31.0351	31.0265	31.2154	31.5931	32.1524	32.8858	33.7839	34.8336	36.0156	37.3026	38.6585	40.0384	41.3908	42.6607	43.795	44.7472	45.482	45.9782	46.23	46.2454	46.0443	45.6551	45.1117	44.4509	43.7103	42.9269	42.1359	41.3702	40.6596	40.0308	39.5073	39.1101	38.8577	38.7673	38.8552	39.1377	39.6321	40.3569	41.3334	42.5858	44.1425	46.0368	48.3086	51.005	54.1829	57.9109	62.2723	67.369	73.3273	91.3318	189.074	100	100	100	100	100	100
100	100	100	100	100	141.688	149.348	71.5491	64.113	57.8895	52.6726	48.3003	44.6436	41.5986	39.081	37.0216	35.3637	34.0607	33.074	32.3723	31.93	31.7267	31.7462	31.9762	32.4075	33.0332	33.8477	34.8449	36.0164	37.3489	38.8212	40.4018	42.0472	43.7022	45.3024	46.7794	48.0676	49.1115	49.8721	50.3299	50.4855	50.3564	49.9728	49.3731	48.5991	47.6941	46.7006	45.6594	44.609	43.5849	42.6193	41.7405	40.9731	40.3384	39.855	39.5393	39.4067	39.4722	39.7513	40.261	41.0203	42.0512	43.3794	45.0353	47.0553	49.4828	52.3697	55.779	59.787	64.4869	69.9938	76.4507	142.823	135.77	100	100	100	100	100
100	100	100	100	100	201.233	87.3342	67.6316	60.7854	55.0667	50.2888	46.3043	42.9955	40.2673	38.0423	36.2575	34.8609	33.81	33.07	32.6125	32.4148	32.4587	32.7302	33.2189	33.9176	34.8212	35.926	37.2275	38.7188	40.3866	42.2076	44.1449	46.1453	48.1393	50.0445	51.7731	53.242	54.3843	55.157	55.5458	55.5629	55.2412	54.6261	53.7684	52.7191	51.5276	50.2402	48.9014	47.5528	46.233	44.977	43.8154	42.7745	41.8763	41.1395	40.5799	40.2118	40.0489	40.105	40.3952	40.9364	41.7482	42.8538	44.2809	46.0626	48.2385	50.8564	53.9742	57.6621	62.0057	67.1105	73.1074	89.5406	188.389	100	100	100	100	100
100	100	100	100	137.698	154.28	71.8515	64.2476	57.9184	52.6457	48.259	44.6234	41.6308	39.1938	37.2417	35.7165	34.5711	33.7669	33.2728	33.0636	33.1191	33.4239	33.9663	34.738	35.7338	36.9509	38.3878	40.0428	41.9108	43.9792	46.2231	48.5993	51.0421	53.4622	55.7514	57.7936	59.4802	61.6719	62.7513	62.3329	61.1492	60.263	60.0946	58.921	57.5433	56.0149	54.3847	52.6993	51.0037	49.3409	47.7497	46.2641	44.9128	43.7188	42.701	41.8745	41.2525	40.847	40.6699	40.7341	41.0543	41.6477	42.535	43.7409	45.2953	47.2346	49.6026	52.4525	55.8492	59.8715	64.6169	70.2057	76.7889	147.038	132.209	100	100	100	100
100	100	100	100	182.661	103.791	68.3921	61.3205	55.4459	50.5684	46.5314	43.2105	40.5062	38.3381	36.6412	35.3628	34.4601	33.8988	33.6512	33.6955	34.0148	34.5963	35.4309	36.5129	37.8397	39.4112	41.2291	43.295	45.6073	48.1562	50.9161	53.8374	56.839	59.805	68.7083	77.0844	83.6476	83.5826	82.3525	80.9795	78.3401	72.8475	63.2762	59.4813	58.5704	61.2355	59.2022	57.1083	55.0036	52.9368	50.9534	49.0922	47.385	45.8563	44.5248	43.4047	42.5075	41.8429	41.4206	41.2511	41.3463	41.721	42.3929	43.3839	44.7209	46.4369	48.5719	51.1749	54.3059	58.0379	62.4611	67.687	73.8548	103.381	171.693	100	100	100	100
100	100	100	119.783	181.698	73.3679	65.3921	58.786	53.3119	48.7852	45.0611	42.0245	39.5835	37.664	36.2064	35.163	34.4955	34.1736	34.1737	34.4775	35.0716	35.9466	37.0963	38.5184	40.2131	42.1842	44.4374	46.9795	49.8148	52.9389	56.3289	59.9307	71.5683	91.3489	90.3264	89.062	88.8342	89.9788	91.3144	92.2207	92.6879	92.7092	91.6242	86.985	76.8391	52.95	58.6298	62.1925	59.5964	57.0469	54.5988	52.2982	50.1805	48.2716	46.5893	45.146	43.9502	43.009	42.329	41.9174	41.7835	41.9387	42.3979	43.18	44.3086	45.8134	47.7309	50.1062	52.9945	56.4639	60.5981	65.5008	71.3014	78.163	170.989	116.698	100	100	100
100	100	100	151.948	133.231	70.285	62.7889	56.5903	51.469	47.2536	43.8094	41.0296	38.8288	37.139	35.9057	35.086	34.6461	34.56	34.8083	35.377	36.2566	37.4414	38.9295	40.7219	42.8234	45.242	47.9893	51.0793	54.5255	58.3337	63.3056	88.9666	93.2044	88.2661	90.189	92.7858	94.9849	96.766	98.1129	99.0135	99.4598	99.4472	98.974	98.0413	96.6511	93.7475	77.9132	51.3096	64.0362	61.688	58.6845	55.8676	53.2764	50.9365	48.8634	47.0656	45.5477	44.3126	43.3627	42.7017	42.3351	42.2708	42.5205	43.0997	44.029	45.3344	47.0492	49.2145	51.8816	55.1136	58.9887	63.6038	69.0798	75.5687	128.604	144.511	100	100	100
100	100	100	186.012	96.3991	67.6092	60.5301	54.6879	49.8769	45.9372	42.7429	40.1943	38.2122	36.734	35.7101	35.1024	34.8818	35.0268	35.5226	36.3598	37.5337	39.0432	40.8911	43.0836	45.6303	48.5454	51.8477	55.5611	59.7122	67.4963	99.1657	89.2372	90.1543	93.5664	96.6124	99.2639	101.497	103.292	104.633	105.511	105.919	105.855	105.319	104.316	102.849	100.925	98.5504	92.5791	53.3646	63.8478	63.1875	59.7655	56.6314	53.8074	51.3033	49.1212	47.2595	45.7152	44.4857	43.5698	42.9687	42.6865	42.7311	43.1146	43.854	44.9721	46.4986	48.4712	50.9372	53.9554	57.599	61.9588	67.1484	73.3105	97.1723	174.455	100	100	100
100	100	116.739	181.968	73.4436	65.2894	58.5721	53.0405	48.5017	44.8052	41.8328	39.4914	37.7073	36.4228	35.5933	35.1852	35.1741	35.5435	36.2836	37.3901	38.8638	40.7094	42.9356	45.5546	48.5829	52.0418	55.9595	60.3721	68.4887	99.5716	88.1163	92.2872	96.1392	99.636	102.745	105.438	107.69	109.485	110.807	111.647	112.003	111.873	111.26	110.172	108.615	106.598	104.131	101.22	97.8699	61.2279	65.0562	63.9286	60.1815	56.8228	53.8515	51.2597	49.037	47.1727	45.6575	44.4847	43.6505	43.1545	43.0005	43.1968	43.757	44.7005	46.0536	47.8505	50.1348	52.9615	56.3992	60.5335	65.4715	71.348	78.3337	171.005	114.055	100	100
100	100	142.408	146.762	71.068	63.2834	56.8783	51.6162	47.3145	43.8312	41.0548	38.8976	37.2911	36.1824	35.5314	35.3091	35.496	36.0805	37.0584	38.4311	40.2057	42.3937	45.0112	48.078	51.619	55.6649	60.2548	66.2498	101.152	88.9678	93.5527	97.8385	101.785	105.354	108.514	111.235	113.495	115.276	116.566	117.358	117.649	117.442	116.743	115.561	113.905	111.787	109.218	106.209	102.767	98.8972	55.6587	67.4796	63.8366	59.9021	56.4368	53.4184	50.825	48.6362	46.8351	45.4082	44.3461	43.6435	43.3001	43.32	43.7133	44.496	45.691	47.3292	49.451	52.1077	55.3638	59.3004	64.0189	69.6473	76.3474	140.245	136.084	100	100
