8.67989	7.91886	7.11908	6.2807	5.40386	4.56159	3.96057	3.3859	2.83783	2.31654	1.82216	1.35473	0.914256	0.500682	0.113915	-0.246175	-0.579751	-0.886997	-1.16812	-1.42333	-1.65286	-1.85693	-2.03574	-2.18952	-2.31843	-2.42264	-2.50228	-2.55743	-2.58815	-2.59444	-2.57622	-2.53339	-2.46574	-2.37303	-2.2549	-2.11093	-1.94058	-1.74323	-1.51816	-1.26452	-0.981358	-0.667584	-0.321988	0.05678	0.470214	0.919953	1.4078	1.9357	2.50579	3.12036	3.78189	4.49305	5.2567	6.07588	6.69831	7.23799	7.76233	8.26954
9.09963	8.36854	7.59999	6.79424	5.95154	5.07212	4.3504	3.77967	3.23534	2.71761	2.22661	1.76241	1.32502	0.914399	0.530481	0.173147	-0.157747	-0.462369	-0.740903	-0.993546	-1.2205	-1.42197	-1.59814	-1.7492	-1.87531	-1.9766	-2.05318	-2.10511	-2.13242	-2.13507	-2.11298	-2.066	-1.99391	-1.89642	-1.77315	-1.62365	-1.44736	-1.24361	-1.01166	-0.750621	-0.459505	-0.137194	0.21756	0.606143	1.03008	1.49106	1.99091	2.53162	3.11537	3.74448	4.42148	5.14907	5.93016	6.63168	7.1508	7.65773	8.15068	8.62789
9.53816	8.83869	8.10314	7.3319	6.52535	5.6839	4.808	4.20211	3.66222	3.14872	2.66177	2.20144	1.76777	1.36073	0.98028	0.626311	0.298702	-0.00269453	-0.278042	-0.527517	-0.751298	-0.949563	-1.12248	-1.27022	-1.3929	-1.49063	-1.56351	-1.61155	-1.63477	-1.63309	-1.60641	-1.55455	-1.47725	-1.3742	-1.24499	-1.08913	-0.906018	-0.694977	-0.455207	-0.1858	0.114274	0.446166	0.811164	1.21069	1.64631	2.11974	2.63286	3.1877	3.78647	4.43154	5.12548	5.87103	6.63035	7.12505	7.61033	8.08454	8.54597	8.99292
9.99371	9.32742	8.62653	7.89153	7.12297	6.32144	5.48763	4.65415	4.11947	3.61097	3.1288	2.67308	2.24384	1.8411	1.46481	1.1149	0.791265	0.493778	0.222299	-0.0233245	-0.243247	-0.437623	-0.606598	-0.750301	-0.868843	-0.962306	-1.03074	-1.07415	-1.09251	-1.08573	-1.05365	-0.996085	-0.912738	-0.803258	-0.667204	-0.50405	-0.313171	-0.0938441	0.154764	0.433598	0.743723	1.08633	1.46275	1.87443	2.323	2.81019	3.33794	3.90831	4.52355	5.1861	5.89854	6.66368	7.16256	7.62292	8.07466	8.51627	8.94616	9.36271
10.4643	9.83265	9.16788	8.47068	7.74174	6.98185	6.19189	5.37292	4.60826	4.1056	3.62906	3.17876	2.75477	2.35711	1.98578	1.6407	1.32181	1.02901	0.762168	0.521168	0.305877	0.116168	-0.0480773	-0.186961	-0.300564	-0.388941	-0.452111	-0.490053	-0.502701	-0.489936	-0.451581	-0.387391	-0.297055	-0.180181	-0.0362945	0.135168	0.334865	0.563559	0.82212	1.11153	1.4329	1.78745	2.17655	2.60171	3.06457	3.56693	4.11075	4.69816	5.33144	6.01305	6.74567	7.26347	7.6967	8.12318	8.54171	8.95093	9.34935	9.73545
10.9478	10.352	9.72472	9.06666	8.37873	7.66187	6.9172	6.14603	5.34992	4.63407	4.16407	3.7201	3.30225	2.91057	2.54506	2.2057	1.89243	1.60517	1.34383	1.10832	0.89853	0.714359	0.555721	0.422542	0.314771	0.232386	0.175399	0.143861	0.137873	0.157587	0.203214	0.275033	0.373393	0.49872	0.651525	0.83241	1.04207	1.28131	1.55104	1.85228	2.18617	2.55399	2.95715	3.39719	3.8758	4.39483	4.95628	5.56231	6.21528	6.91768	7.4264	7.83142	8.23083	8.62388	9.00956	9.38663	9.75373	10.1094
11.4419	10.8831	10.2943	9.67651	9.0307	8.35799	7.6597	6.93733	6.19271	5.428	4.73556	4.29893	3.88821	3.50349	3.14479	2.81211	2.50542	2.22467	1.9698	1.74073	1.53741	1.35974	1.20769	1.0812	0.980252	0.904863	0.855076	0.830975	0.832697	0.860428	0.914416	0.994975	1.10249	1.23743	1.40034	1.59187	1.81274	2.06381	2.34601	2.66043	3.00824	3.39076	3.80944	4.26587	4.76179	5.2991	5.87983	6.5062	7.1806	7.64894	8.02562	8.39709	8.76316	9.12323	9.47641	9.82161	10.1576	10.4829
11.944	11.423	10.8737	10.297	9.6942	9.06645	8.41525	7.7423	7.0496	6.33954	5.61496	4.91726	4.51478	4.1381	3.78728	3.46235	3.16331	2.89013	2.64279	2.42125	2.22545	2.05537	1.91097	1.79226	1.69923	1.63195	1.59048	1.57496	1.58554	1.62246	1.686	1.77652	1.89443	2.04025	2.21456	2.41805	2.65148	2.91576	3.21187	3.54092	3.90414	4.30289	4.73867	5.21312	5.72802	6.28531	6.88708	7.5356	7.92812	8.27701	8.62047	8.95885	9.29202	9.61952	9.94057	10.2542	10.5592	10.8544
12.4514	11.969	11.4598	10.9249	10.3656	9.78331	9.17957	8.55625	7.91549	7.25982	6.59219	5.91612	5.23577	4.81686	4.47511	4.15911	3.86889	3.60446	3.36581	3.15295	2.96586	2.80454	2.66899	2.55924	2.47534	2.41738	2.38546	2.37976	2.40047	2.44786	2.52226	2.62405	2.75371	2.91178	3.09889	3.31577	3.56324	3.84222	4.15376	4.49901	4.87925	5.29589	5.75046	6.24466	6.78031	7.35941	7.93146	8.26089	8.5829	8.8988	9.20941	9.51508	9.81578	10.1111	10.4004	10.6828	10.9571	11.2223
12.9613	12.518	12.0494	11.5567	11.0412	10.5045	9.94827	9.37443	8.78523	8.18327	7.57155	6.95359	6.33347	5.71591	5.21108	4.90529	4.62517	4.37076	4.1421	3.93921	3.76211	3.61083	3.48543	3.38595	3.3125	3.26518	3.24416	3.24963	3.28184	3.3411	3.42777	3.54228	3.68515	3.85696	4.05839	4.29021	4.55329	4.84859	5.17721	5.54034	5.93932	6.3756	6.85077	7.36656	7.92486	8.33994	8.64457	8.9406	9.22961	9.51278	9.79087	10.0642	10.3329	10.5964	10.8543	11.1058	11.3497	11.5851
13.4708	13.0669	12.6391	12.1887	11.7171	11.2259	10.7169	10.1921	9.65373	9.10444	8.54722	7.98553	7.42331	6.86504	6.31581	5.78129	5.43545	5.19246	4.97517	4.78364	4.61793	4.47812	4.36427	4.27649	4.21491	4.17969	4.17102	4.18914	4.23435	4.30698	4.40745	4.53624	4.6939	4.88106	5.09844	5.34687	5.62725	5.9406	6.28807	6.67089	7.09045	7.54825	8.04594	8.50507	8.79672	9.07695	9.34762	9.61039	9.86662	10.1174	10.3633	10.6047	10.8417	11.0739	11.3008	11.5216	11.7355	11.9414
13.9769	13.6125	13.2256	12.8174	12.3895	11.9435	11.4812	11.0046	10.516	10.0181	9.51366	9.00615	8.49926	7.99721	7.50468	7.02683	6.56926	6.13793	5.86882	5.69017	5.53738	5.41054	5.30978	5.23525	5.1871	5.16553	5.1708	5.20317	5.26298	5.35063	5.46656	5.6113	5.78545	5.98968	6.22478	6.4916	6.79111	7.12437	7.49257	7.89701	8.33912	8.75324	9.0335	9.30072	9.55631	9.8018	10.0387	10.2685	10.4922	10.7109	10.925	11.1349	11.3407	11.5419	11.7382	11.9288	12.113	12.2896
14.4765	14.1516	13.8054	13.4392	13.0545	12.6531	12.2367	11.8073	11.3673	10.9191	10.4656	10.01	9.55574	9.10677	8.66735	8.24211	7.83603	7.45431	7.10228	6.7853	6.52476	6.41256	6.32655	6.26692	6.23388	6.22767	6.24857	6.29691	6.37307	6.47749	6.61066	6.77316	6.96563	7.18881	7.44351	7.73064	8.05122	8.40637	8.79732	9.09084	9.35641	9.6097	9.85102	10.0811	10.3012	10.5123	10.7159	10.913	11.1047	11.2916	11.4744	11.6533	11.8282	11.9989	12.165	12.3259	12.4806	12.6283
14.9667	14.681	14.3751	14.0504	13.7084	13.3508	12.9793	12.5959	12.203	11.8028	11.3982	10.992	10.5877	10.1886	9.79878	9.42228	9.06348	8.7269	8.41709	8.13856	7.89555	7.69192	7.53094	7.41508	7.36041	7.37138	7.40975	7.47592	7.5703	7.69338	7.84571	8.0279	8.24066	8.48476	8.76107	9.02917	9.28275	9.53223	9.77485	10.0087	10.2326	10.4463	10.6498	10.8438	11.0289	11.2064	11.3771	11.5421	11.7021	11.8579	12.0098	12.1581	12.3027	12.4434	12.5798	12.7112	12.8369	12.9561
